id,lng,lat,name,outlet_id
USGS-02323566,-82.976791,29.4896808,MANATEE SPRING NR CHIEFLAND FLA,USGS-02323592
USGS-02323592,-83.086515,29.33940554,SUWANNEE RIVER AB GOPHER RIVER NR SUWANNEE FL,USGS-02323592
USGS-02324000,-83.3215262,29.78661294,"STEINHATCHEE RIVER NEAR CROSS CITY, FLA.",USGS-02324000
USGS-02324400,-83.4718112,30.09827057,"FENHOLLOWAY RIVER NEAR FOLEY, FLA.",USGS-02325543
USGS-02325543,-83.7776534,30.01132315,"FENHOLLOWAY RIVER NEAR HAMPTON SPRINGS, FL",USGS-02325543
USGS-02326000,-83.8237679,30.17076448,"ECONFINA RIVER NEAR PERRY, FLA.",USGS-02326000
USGS-02326050,-83.8987028,30.06811667,"ECONFINA RV AT ECONFINA RV STATE PARK NR PERRY, FL",USGS-02326000
USGS-02326500,-83.80682559,30.36992847,"AUCILLA RIVER AT LAMONT, FLA.",USGS-02326550
USGS-02326550,-83.9797728,30.11234694,"AUCILLA RIVER NR MOUTH NEAR NUTALL RISE, FL",USGS-02326550
USGS-02326900,-84.1482508,30.2714311,"ST. MARKS RIVER NEAR NEWPORT, FLA.",USGS-02326900
USGS-02327022,-84.261563,30.2138141,"WAKULLA RIVER NEAR CRAWFORDVILLE, FL",USGS-02327022
USGS-02327100,-84.4943482,30.12936856,"SOPCHOPPY RIVER NR SOPCHOPPY, FLA.",USGS-02327100
USGS-02327355,-83.9390278,31.00241667,"OCHLOCKONEE RIVER AT GA 188, NEAR COOLIDGE, GA",USGS-02330000
USGS-02327500,-84.0467778,30.87583333,"OCHLOCKONEE RIVER NEAR THOMASVILLE, GA",USGS-02330000
USGS-02328522,-84.3051807,30.6690846,"OCHLOCKONEE RIVER NR CONCORD, FLA.",USGS-02330000
USGS-02329000,-84.3840715,30.55408644,"OCHLOCKONEE RIVER NR HAVANA, FLA.",USGS-02330000
USGS-02329500,-84.4965763,30.58741806,"LITTLE RIVER NR QUINCY, FLA.",USGS-02330000
USGS-02329600,-84.5235206,30.5124192,"LITTLE RIVER NR MIDWAY, FLA.",USGS-02330000
USGS-02330000,-84.6549109,30.38325266,"OCHLOCKONEE RIVER NR BLOXHAM, FLA.",USGS-02330000
USGS-02330100,-84.92769349,30.426585,"TELOGIA CREEK NR BRISTOL, FLA.",USGS-02330100
USGS-02330450,-83.72925,34.7009722,"CHATTAHOOCHEE RIVER AT HELEN, GA",USGS-02359170
USGS-02331000,-83.6360278,34.5770833,"CHATTAHOOCHEE RIVER NEAR LEAF, GA",USGS-02359170
USGS-023312495,-83.52888889,34.6186111,"SOQUE RIVER AT GA 197, NEAR CLARKESVILLE, GA",USGS-02359170
USGS-02331600,-83.622775,34.5407222,"CHATTAHOOCHEE RIVER NEAR CORNELIA, GA",USGS-02359170
USGS-02333500,-83.9402222,34.52827778,"CHESTATEE RIVER NEAR DAHLONEGA, GA",USGS-02359170
USGS-02334430,-84.0784167,34.15666667,"CHATTAHOOCHEE RIVER AT BUFORD DAM, NEAR BUFORD, GA",USGS-02359170
USGS-02334653,-84.1083333,34.0567222,CHATTAHOOCHEE R 0.76 MI US MCGINNIS FY SUWANEE GA,USGS-02359170
USGS-02334885,-84.08888889,34.0325,"SUWANEE CREEK AT SUWANEE, GA",USGS-02359170
USGS-02335000,-84.2019444,33.9972222,"CHATTAHOOCHEE RIVER NEAR NORCROSS, GA",USGS-02359170
USGS-02335450,-84.3156944,33.98580556,"CHATTAHOOCHEE RIVER ABOVE ROSWELL, GA",USGS-02359170
USGS-02335580,-84.2187222,34.15591667,"BIG CREEK AT GA 9, NEAR CUMMING, GA",USGS-02359170
USGS-02335700,-84.2694444,34.05055556,"BIG CREEK NEAR ALPHARETTA, GA",USGS-02359170
USGS-02335757,-84.3533333,34.0175,"BIG CREEK BELOW HOG WALLOW CREEK AT ROSWELL, GA",USGS-02359170
USGS-02335815,-84.3836667,33.96775,"CHATTAHOOCHEE RIVER BELOW MORGAN FALLS DAM, GA",USGS-02359170
USGS-02335870,-84.4433333,33.95388889,"SOPE CREEK NEAR MARIETTA, GA",USGS-02359170
USGS-02335880,-84.4430278,33.9019722,"CHATT R AT POWERS FY AND I-285 NR ATLANTA, GA",USGS-02359170
USGS-02335910,-84.45788889,33.89402778,"ROTTENWOOD CR AT INTERSTATE N PKWY, NR SMYRNA, GA",USGS-02359170
USGS-02336000,-84.4544444,33.85916667,"CHATTAHOOCHEE RIVER AT ATLANTA, GA",USGS-02359170
USGS-02336106,-84.3219444,33.84166667,"N FK PEACHTREE CR AT BRIARWOOD RD, NR ATLANTA, GA",USGS-02359170
USGS-02336120,-84.3427778,33.83155556,"N.F. PEACHTREE CREEK, BUFORD HWY, NEAR ATLANTA, GA",USGS-02359170
USGS-02336240,-84.3406944,33.8030833,"S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA",USGS-02359170
USGS-02336300,-84.40763889,33.82030556,"PEACHTREE CREEK AT ATLANTA, GA",USGS-02359170
USGS-02336360,-84.37888889,33.86916667,"NANCY CREEK AT RICKENBACKER DRIVE, AT ATLANTA, GA",USGS-02359170
USGS-02336410,-84.4392778,33.8382222,"NANCY CREEK AT WEST WESLEY ROAD, AT ATLANTA, GA",USGS-02359170
USGS-02336490,-84.4803333,33.81741667,"CHATTAHOOCHEE RIVER AT GA 280, NEAR ATLANTA, GA",USGS-02359170
USGS-02336635,-84.52138889,33.8033333,"NICKAJACK CREEK AT US 78/278, NEAR MABLETON, GA",USGS-02359170
USGS-02336728,-84.5681667,33.74352778,"UTOY CREEK AT GREAT SOUTHWEST PKWY NR ATLANTA, GA",USGS-02359170
USGS-02336840,-84.7198611,33.8272222,"SWEETWATER CREEK,BROWNSVILLE RD,POWDER SPRINGS,GA",USGS-02359170
USGS-02336910,-84.65,33.81777778,"SWEETWATER CR 0.05 MI US RR BRIDGE AT AUSTELL, GA",USGS-02359170
USGS-02336968,-84.65275,33.85925,"NOSES CREEK AT POWDER SPRINGS RD,POWDER SPRINGS,GA",USGS-02359170
USGS-02337000,-84.6155,33.77677778,"SWEETWATER CREEK NEAR AUSTELL, GA",USGS-02359170
USGS-02337040,-84.6149167,33.72105556,"SWEETWATER CREEK BELOW AUSTELL, GA",USGS-02359170
USGS-02337170,-84.6736111,33.65666667,"CHATTAHOOCHEE RIVER NEAR FAIRBURN, GA",USGS-02359170
USGS-02337260,-84.7605,33.61716667,"CHATTAHOOCHEE RIVER ABOVE BEAR CR, NEAR RICO, GA",USGS-02359170
USGS-02337410,-84.8210278,33.65380556,"DOG RIVER AT GA 5, NEAR FAIRPLAY, GA",USGS-02359170
USGS-02337498,-84.9367222,33.52638889,"SNAKE CRK DS SNAKE CRK RESERVIOR NR WHITESBURG, GA",USGS-02359170
USGS-02337500,-84.9287222,33.52930556,"SNAKE CREEK NEAR WHITESBURG, GA",USGS-02359170
USGS-02338000,-84.9011944,33.47652778,"CHATTAHOOCHEE RIVER NEAR WHITESBURG, GA",USGS-02359170
USGS-02338500,-85.1009167,33.2779722,"CHATTAHOOCHEE RIVER AT GA 100, AT FRANKLIN, GA",USGS-02359170
USGS-02338660,-84.9875556,33.2357222,"NEW RIVER AT GA 100, NEAR CORINTH, GA",USGS-02359170
USGS-02338840,-84.97538889,33.13980556,"YELLOWJACKET CREEK-HAMMETT RD, BLW HOGANSVILLE, GA",USGS-02359170
USGS-02339495,-85.1963308,32.9015159,OSELIGEE CREEK NEAR LANETT AL,USGS-02359170
USGS-02339500,-85.1815833,32.88663889,"CHATTAHOOCHEE RIVER AT WEST POINT, GA",USGS-02359170
USGS-02341460,-84.9966667,32.47277778,"CHATTAHOOCHEE RIVER AT 14TH ST, AT COLUMBUS, GA",USGS-02359170
USGS-02341800,-84.82,32.413,"UPATOI CREEK NEAR COLUMBUS, GA",USGS-02359170
USGS-02342500,-85.014931,32.31681467,"UCHEE CREEK NEAR FORT MITCHELL, AL.",USGS-02359170
USGS-02342850,-84.9059167,32.1527222,"HANNAHATCHEE CREEK AT UNION ROAD, AT UNION, GA",USGS-02359170
USGS-02342881,-85.04938889,32.14066667,"CHATTAHOOCHEE RIVER AT SPUR 39, NEAR OMAHA, GA",USGS-02359170
USGS-02343225,-84.97388889,31.8182222,"PATAULA CREEK NEAR GEORGETOWN, GA",USGS-02359170
USGS-023432415,-85.0591667,31.62219444,"CHATTAHOOCHEE R .36 MI DS WFG DAM NR FT GAINES, GA",USGS-02359170
USGS-02343801,-85.1110556,31.25925,"CHATTAHOOCHEE RIVER NEAR COLUMBIA, AL",USGS-02359170
USGS-02343940,-85.0436111,31.18083333,"SAWHATCHEE CREEK AT CEDAR SPRINGS, GA",USGS-02359170
USGS-02344350,-84.3847222,33.41555556,"FLINT RIVER NEAR LOVEJOY, GA",USGS-02359170
USGS-02344396,-84.3944444,33.3597222,"FLINT RIVER AT WOOLSEY ROAD, NEAR WOOLSEY, GA",USGS-02359170
USGS-02344500,-84.4291667,33.24416667,"FLINT RIVER NEAR GRIFFIN, GA",USGS-02359170
USGS-02344605,-84.6069444,33.39555556,"LINE CREEK BELOW GA 54, NEAR PEACHTREE CITY, GA",USGS-02359170
USGS-02344630,-84.5826111,33.35727778,"LINE CREEK BLW LAKE MCINTOSH, NR PEACHTREE CITY,GA",USGS-02359170
USGS-02344700,-84.5222222,33.31916667,"LINE CREEK NEAR SENOIA, GA",USGS-02359170
USGS-02344872,-84.52663889,33.04769444,"FLINT RIVER BELOW BIG BRANCH, NEAR MOLENA, GA",USGS-02359170
USGS-02346180,-84.42425,32.8385,"FLINT RIVER NEAR THOMASTON, GA",USGS-02359170
USGS-02347500,-84.2324167,32.72219444,"FLINT RIVER AT US 19, NEAR CARSONVILLE, GA",USGS-02359170
USGS-02349605,-84.0436111,32.29305556,"FLINT RIVER AT GA 26, NEAR MONTEZUMA, GA",USGS-02359170
USGS-02349900,-83.9022222,32.19555556,"TURKEY CREEK AT BYROMVILLE, GA",USGS-02359170
USGS-02350512,-84.0186111,31.725,"FLINT RIVER AT GA 32, NEAR OAKFIELD, GA",USGS-02359170
USGS-02350600,-84.5483333,32.0525,"KINCHAFOONEE CREEK AT PRESTON, GA",USGS-02359170
USGS-02350900,-84.2531111,31.76458333,"KINCHAFOONEE CREEK AT PINEWOOD ROAD, NR DAWSON, GA",USGS-02359170
USGS-02351500,-84.2588056,32.0836111,"MUCKALEE CREEK NEAR AMERICUS, GA",USGS-02359170
USGS-02351890,-84.1390833,31.77627778,"MUCKALEE CREEK AT GA 195, NEAR LEESBURG, GA",USGS-02359170
USGS-02352500,-84.1441667,31.59416667,"FLINT RIVER AT ALBANY, GA",USGS-02359170
USGS-02353000,-84.33888889,31.30694444,"FLINT RIVER AT NEWTON, GA",USGS-02359170
USGS-02353265,-84.5827778,31.52694444,"ICHAWAYNOCHAWAY CREEK AT GA 37, NEAR MORGAN, GA",USGS-02359170
USGS-02353400,-84.6807778,31.55513889,"PACHITLA CREEK NEAR EDISON, GA",USGS-02359170
USGS-02353500,-84.54638889,31.38277778,"ICHAWAYNOCHAWAY CREEK AT MILFORD, GA",USGS-02359170
USGS-02354350,-84.4530278,31.59358333,"CHICKASAWHATCHEE CREEK NEAR ALBANY, GA",USGS-02359170
USGS-02354500,-84.4825,31.35055556,"CHICKASAWHATCHEE CREEK AT ELMODEL, GA",USGS-02359170
USGS-02354800,-84.4885556,31.29366667,"ICHAWAYNOCHAWAY CREEK NEAR ELMODEL, GA",USGS-02359170
USGS-02355350,-84.4701667,31.21680556,"ICHAWAYNOCHAWAY CREEK BELOW NEWTON, GA",USGS-02359170
USGS-02355662,-84.4809722,31.14055556,"FLINT RIVER AT RIVERVIEW PLANTATION, NR HOPEFUL,GA",USGS-02359170
USGS-02356000,-84.5805,30.91030556,"FLINT RIVER AT BAINBRIDGE, GA",USGS-02359170
USGS-02357000,-84.7393056,31.04008333,"SPRING CREEK NEAR IRON CITY, GA",USGS-02359170
USGS-02357150,-84.7495,30.903,"SPRING CREEK NEAR REYNOLDSVILLE, GA",USGS-02359170
USGS-02358000,-84.8590871,30.7010251,APALACHICOLA RIVER AT CHATTAHOOCHEE FLA,USGS-02359170
USGS-02358700,-85.0313059,30.42519625,"APALACHICOLA RIVER NR BLOUNTSTOWN,FLORIDA",USGS-02359170
USGS-02358754,-85.1420111,30.1322611,"APALACHICOLA R.AB CHIPOLA CUTOFF NR WEWAHITCHKA,FL",USGS-02359170
USGS-02358789,-85.2163178,30.77297064,CHIPOLA RIVER AT MARIANNA FL,USGS-02359170
USGS-02359000,-85.1651996,30.53408319,"CHIPOLA RIVER NR ALTHA, FLA.",USGS-02359170
USGS-02359170,-85.0154686,29.94937094,"APALACHICOLA RIVER NR SUMATRA,FLA.",USGS-02359170
USGS-02359500,-85.5565932,30.3846406,"ECONFINA CREEK NEAR BENNETT, FLA.",USGS-02359500
USGS-02361000,-85.6104912,31.3429492,"CHOCTAWHATCHEE RIVER NEAR NEWTON, AL.",USGS-02366500
USGS-02361500,-85.7843789,31.15934229,CHOCTAWHATCHEE RIVER NEAR BELLWOOD AL,USGS-02366500
USGS-02363000,-85.7829975,31.59488716,PEA RIVER NEAR ARITON AL,USGS-02366500
USGS-02364500,-86.0993868,31.11267588,PEA RIVER NEAR SAMSON AL,USGS-02366500
USGS-02365200,-85.84299,30.94990438,"CHOCTAWHATCHEE RIVER NR PITTMAN, FLA.",USGS-02366500
USGS-02365500,-85.827711,30.77574389,"CHOCTAWHATCHEE RIVER AT CARYVILLE, FLA.",USGS-02366500
USGS-02365769,-85.9424358,30.6246363,"BRUCE CREEK AT SH 81 NR REDBAY, FL",USGS-02366500
USGS-02366000,-85.7121531,30.62685899,"HOLMES CREEK AT VERNON, FLA.",USGS-02366500
USGS-02366500,-85.89826819,30.4510296,"CHOCTAWHATCHEE RIVER NR BRUCE, FLA.",USGS-02366500
USGS-02367310,-86.5193954,30.5574179,"JUNIPER CREEK AT STATE HWY 85 NR NICEVILLE, FLA.",USGS-02367310
USGS-02367900,-86.5593967,30.92518288,"YELLOW RIVER NR OAK GROVE, FLA.",USGS-02369600
USGS-02368000,-86.6291207,30.7529664,"YELLOW RIVER AT MILLIGAN, FLA.",USGS-02369600
USGS-02368500,-86.3068906,30.7960205,"SHOAL RIVER NR MOSSY HEAD, FLA.",USGS-02369600
USGS-02369000,-86.570786,30.69741268,"SHOAL RIVER NR CRESTVIEW, FLA.",USGS-02369600
USGS-02369600,-86.9235732,30.569639,"YELLOW RIVER NR MILTON, FLA.",USGS-02369600
USGS-02369800,-86.7099567,31.02767985,BLACKWATER RIVER NEAR BRADLEY AL,USGS-02370000
USGS-02370000,-86.7346786,30.8335197,"BLACKWATER RIVER NR BAKER, FLA.",USGS-02370000
USGS-02370500,-86.972186,30.70852375,"BIG COLDWATER CREEK NR MILTON, FLA.",USGS-02370500
USGS-02371500,-86.2516226,31.57349458,CONECUH RIVER AT BRANTLEY AL,USGS-02375500
USGS-02372250,-86.40551809,31.59627177,PATSALIGA CREEK NEAR BRANTLEY AL,USGS-02375500
USGS-02372422,-86.5196826,31.3612799,"CONECUH RIVER BEL PT A DAM NR RIVER FALLS, AL.",USGS-02375500
USGS-02372430,-86.5294047,31.34822474,"CONECUH RIVER AT RIVER FALLS, ALABAMA",USGS-02375500
USGS-02373000,-86.7869139,31.4537758,SEPULGA RIVER NEAR MCKENZIE AL,USGS-02375500
USGS-02374250,-87.0616644,31.06715578,"CONECUH RIVER AT STATE HWY 41 NEAR BREWTON, AL.",USGS-02375500
USGS-02374500,-86.9866403,31.41850006,MURDER CREEK NEAR EVERGREEN AL,USGS-02375500
USGS-02374700,-87.06885829,31.10101137,"MURDER CREEK AT STATE HWY 41 AT BREWTON, AL.",USGS-02375500
USGS-02374745,-87.0871928,31.1298991,"BURNT CORN CREEK AT STATE HWY 41 NEAR BREWTON, AL.",USGS-02375500
USGS-02374950,-87.3705353,31.12962115,BIG ESCAMBIA CR AT SARDINE BR NR STANLEY CROSSROAD,USGS-02375500
USGS-02375000,-87.2627814,31.01076847,BIG ESCAMBIA CREEK AT FLOMATON AL,USGS-02375500
USGS-02375500,-87.2341395,30.96518304,"ESCAMBIA RIVER NEAR CENTURY, FL",USGS-02375500
USGS-02376115,-87.3358086,30.49825159,"ELEVENMILE CREEK NR WEST PENSACOLA, FL",USGS-02376115
USGS-02376500,-87.4402778,30.69027778,"PERDIDO RIVER AT BARRINEAU PARK, FL",USGS-02376500
USGS-02377570,-87.5472342,30.6057799,"STYX RIVER NEAR ELSANOR, AL.",USGS-02377570
USGS-02378300,-87.7369323,30.40658669,"MAGNOLIA RIVER AT US 98 NEAR FOLEY, ALABAMA",USGS-02378300
USGS-02378500,-87.7986304,30.54550384,FISH RIVER NEAR SILVER HILL AL,USGS-0237854520
USGS-0237854520,-87.8026444,30.47466944,"FISH RIVER NEAR MARLOW, AL",USGS-0237854520
USGS-02379500,-84.4588056,34.68413889,"CARTECAY RIVER NEAR ELLIJAY, GA",USGS-02428400
USGS-02380500,-84.5068333,34.6758611,"COOSAWATTEE RIVER NEAR ELLIJAY, GA",USGS-02428400
USGS-02381090,-84.5395278,34.70338889,"MOUNTAINTOWN CREEK AT GA 282, NEAR ELLIJAY, GA",USGS-02428400
USGS-02382200,-84.6110278,34.52325,"TALKING ROCK CREEK NEAR HINTON, GA",USGS-02428400
USGS-02382500,-84.6957778,34.60380556,"COOSAWATTEE RIVER AT CARTERS, GA",USGS-02428400
USGS-02383500,-84.8330556,34.56416667,"COOSAWATTEE RIVER NEAR PINE CHAPEL, GA",USGS-02428400
USGS-02384500,-84.8509722,34.8275,"CONASAUGA RIVER AT GA 286, NEAR ETON, GA",USGS-02428400
USGS-02385170,-84.8805278,34.7433333,"COAHULLA CREEK AT KEITHS MILL ROAD, NEAR DALTON,GA",USGS-02428400
USGS-02385500,-84.9750278,34.78844444,"MILL CREEK AT DALTON, GA",USGS-02428400
USGS-02385800,-84.77025,34.71675,"HOLLY CREEK NEAR CHATSWORTH, GA",USGS-02428400
USGS-02387000,-84.9279167,34.66691667,"CONASAUGA RIVER AT TILTON, GA",USGS-02428400
USGS-02387500,-84.9419167,34.5775,"OOSTANAULA RIVER AT RESACA, GA",USGS-02428400
USGS-02387600,-84.9654167,34.4948611,"OOTHKALOOGA CREEK AT GA 53 SPUR, AT CALHOUN, GA",USGS-02428400
USGS-02388350,-85.1401667,34.3608333,"ARMUCHEE CREEK AT OLD DALTON ROAD, NEAR ROME, GA",USGS-02428400
USGS-02388500,-85.138,34.2989722,"OOSTANAULA RIVER NEAR ROME, GA",USGS-02428400
USGS-02388975,-84.0198056,34.4090833,"ETOWAH RIVER AT GA 136, NEAR LANDDRUM, GA",USGS-02428400
USGS-02389150,-84.1135833,34.3575833,"ETOWAH RIVER AT GA 9, NEAR DAWSONVILLE, GA",USGS-02428400
USGS-02390000,-84.2125278,34.42627778,"AMICALOLA CREEK NEAR DAWSONVILLE, GA.",USGS-02428400
USGS-02390050,-84.2062222,34.35255556,"ETOWAH RIVER AT KELLY BRIDGE ROAD, NEAR MATT, GA",USGS-02428400
USGS-02390140,-84.2635556,34.29316667,"SETTINGDOWN CREEK NEAR BALL GROUND, GA",USGS-02428400
USGS-02391540,-84.4034722,34.31088889,"SHARP MTN CREEK AT OLD GA 5, BELOW BALL GROUND, GA",USGS-02428400
USGS-02391860,-84.4691667,34.2508333,"ETOWAH RIVER DOWNSTREAM OF I-575, AT CANTON, GA",USGS-02428400
USGS-02392000,-84.4945278,34.24019444,"ETOWAH RIVER AT CANTON, GA",USGS-02428400
USGS-02392360,-84.5954444,34.2633333,"SHOAL CREEK AT GA 108, NEAR WALESKA, GA",USGS-02428400
USGS-02392780,-84.5045833,34.1225,"LITTLE RIVER AT GA 5, NEAR WOODSTOCK, GA",USGS-02428400
USGS-02392950,-84.5362778,34.0565833,"NOONDAY CREEK AT HAWKINS STORE RD, NR WOODSTOCK,GA",USGS-02428400
USGS-02392975,-84.5355556,34.0683333,"NOONDAY CREEK AT SHALLOWFORD ROAD, NR WOODSTOCK,GA",USGS-02428400
USGS-02394000,-84.7410833,34.1629722,"ETOWAH RIVER AT ALLATOONA DAM, ABV CARTERSVILLE,GA",USGS-02428400
USGS-02394670,-84.839,34.1427222,"ETOWAH RIVER AT GA 61, NEAR CARTERSVILLE, GA",USGS-02428400
USGS-02394820,-85.0536944,33.9974722,"EUHARLEE CREEK AT US 278, AT ROCKMART, GA",USGS-02428400
USGS-02395000,-84.97875,34.20930556,"ETOWAH RIVER NEAR KINGSTON,GA",USGS-02428400
USGS-02395120,-84.8897222,34.24277778,"TWO RUN CREEK NEAR KINGSTON, GA",USGS-02428400
USGS-02395980,-85.1169444,34.2321111,"ETOWAH RIVER AT GA 1 LOOP, NEAR ROME, GA",USGS-02428400
USGS-02397000,-85.2564167,34.2005,"COOSA RIVER MAYO'S BAR NEAR ROME, GA",USGS-02428400
USGS-02397530,-85.45325,34.20194444,"COOSA RIVER AT STATE LINE, AL/GA",USGS-02428400
USGS-02398000,-85.3348333,34.46780556,"CHATTOOGA RIVER AT SUMMERVILLE, GA",USGS-02428400
USGS-02398300,-85.5091172,34.29040777,CHATTOOGA RIVER ABOVE GAYLESVILLE AL,USGS-02428400
USGS-02399200,-85.6805204,34.2889813,LITTLE RIVER NEAR BLUE POND AL,USGS-02428400
USGS-02400100,-85.6141287,34.06509836,TERRAPIN CREEK AT ELLISVILLE AL,USGS-02428400
USGS-02400680,-85.7671907,34.43814386,"BIG WILLS CREEK AT STATE HWY 35 NR FORT PAYNE, AL",USGS-02428400
USGS-02401000,-86.0380286,34.0981515,BIG WILLS CREEK NEAR REECE CITY,USGS-02428400
USGS-02401390,-86.2627559,33.8398211,BIG CANOE CREEK AT ASHVILLE AL,USGS-02428400
USGS-02401895,-85.9983035,33.7803769,"OHATCHEE CREEK AT OHATCHEE, AL",USGS-02428400
USGS-02403310,-85.7852411,33.60204998,"CHOCCOLOCCO CREEK NEAR BOILING SPRING, ALABAMA",USGS-02428400
USGS-02404400,-86.0969163,33.5484383,CHOCCOLOCCO CREEK AT JACKSON SHOAL NR LINCOLN AL,USGS-02428400
USGS-02406500,-86.2341414,33.35955497,TALLADEGA CREEK AT ALPINE AL,USGS-02428400
USGS-02406930,-86.273308,33.21178164,"SHIRTEE CREEK NEAR ODENA, ALABAMA",USGS-02428400
USGS-02407000,-86.3638657,33.29182009,COOSA RIVER AT CHILDERSBURG AL,USGS-02428400
USGS-02407514,-86.4952592,33.32066689,"YELLOWLEAF CREEK NEAR WESTOVER, AL",USGS-02428400
USGS-02408150,-86.5791667,32.89027778,"WALNUT CREEK ABOVE CLANTON, ALA",USGS-02428400
USGS-02408540,-86.2702519,32.9168292,HATCHET CREEK BELOW ROCKFORD AL,USGS-02428400
USGS-02411930,-85.33613889,33.74138889,"TALLAPOOSA RIVER AT US 78, NEAR TALLAPOOSA, GA",USGS-02428400
USGS-02412000,-85.5132894,33.622885,"TALLAPOOSA RIVER NEAR HEFLIN, AL",USGS-02428400
USGS-02413000,-85.0794167,33.59680556,"LITTLE TALLAPOOSA RIVER AT US 27, AT CARROLLTON,GA",USGS-02428400
USGS-02413205,-85.2525,33.5008333,"LITTLE TALLAPOOSA R AT REAVESVILLE RD NR BOWDON,GA",USGS-02428400
USGS-02413210,-85.2793056,33.49269444,"LITTLE TALLAPOOSA R AT GA 100, NEAR BOWDON, GA",USGS-02428400
USGS-02413300,-85.399118,33.43733498,LITTLE TALLAPOOSA RIVER NEAR NEWELL AL,USGS-02428400
USGS-02414500,-85.5607875,33.11678684,TALLAPOOSA RIVER AT WADLEY AL,USGS-02428400
USGS-02414715,-85.7396804,32.97738315,"TALLAPOOSA RIVER NR NEW SITE, AL.(HORSESHOE BEND)",USGS-02428400
USGS-02415000,-85.8780186,33.06539786,HILLABEE CREEK NEAR HACKNEYVILLE AL,USGS-02428400
USGS-02418230,-85.5880076,32.62680015,"SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA, AL.",USGS-02428400
USGS-02418760,-85.4805044,32.5481918,CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN,USGS-02428400
USGS-02419000,-85.69495709,32.4768401,UPHAPEE CREEK NEAR TUSKEGEE AL,USGS-02428400
USGS-02419890,-86.1955275,32.43989677,TALLAPOOSA RIVER NEAR MONT.-MONT. WATER WORKS,USGS-02428400
USGS-02420000,-86.40830579,32.41152597,"ALABAMA RIVER NEAR MONTGOMERY, AL.",USGS-02428400
USGS-02421000,-86.2994126,32.30736239,CATOMA CREEK NEAR MONTGOMERY AL,USGS-02428400
USGS-02421480,-86.5917,32.16718333,"BIG SWAMP CREEK SW OF HAYNEVILLE, AL",USGS-02428400
USGS-02422500,-86.9035991,32.5829103,MULBERRY CREEK AT JONES AL,USGS-02428400
USGS-02423160,-86.5491517,33.60371416,CAHABA RIVER NEAR WHITES CHAPEL AL,USGS-02428400
USGS-02423380,-86.7127653,33.4817724,CAHABA RIVER NEAR MOUNTAIN BROOK AL,USGS-02428400
USGS-02423400,-86.6141521,33.4998273,"LITTLE CAHABA RIVER NR JEFFERSON PARK, AL.",USGS-02428400
USGS-02423414,-86.6988757,33.43987215,LITTLE CAHABA RIVER AT CAH BEA RD NR CAHABA HTS AL,USGS-02428400
USGS-02423425,-86.7397099,33.4156637,CAHABA RIVER NEAR CAHABA HEIGHTS AL,USGS-02428400
USGS-02423496,-86.7841551,33.3692767,"CAHABA RIVER NEAR HOOVER, AL",USGS-02428400
USGS-02423500,-86.8130446,33.36344373,CAHABA RIVER NEAR ACTON AL,USGS-02428400
USGS-0242354750,-86.8063775,33.31344546,"CAHABA VALLEY CREEK AT CROSS CR RD AT PELHAM, AL.",USGS-02428400
USGS-02423555,-86.8824901,33.28455786,CAHABA RIVER NEAR HELENA AL,USGS-02428400
USGS-02423586,-86.8136007,33.4487185,"SHADES CREEK NR HOMEWOOD, ALA",USGS-02428400
USGS-02423630,-86.9497141,33.3262234,SHADES CREEK NEAR GREENWOOD AL,USGS-02428400
USGS-02423800,-86.95276899,33.0576205,LITTLE CAHABA RIVER NEAR BRIERFIELD AL,USGS-02428400
USGS-02424000,-87.1391623,32.9451238,CAHABA RIVER AT CENTREVILLE AL,USGS-02428400
USGS-02425000,-87.180279,32.4440634,CAHABA RIVER NEAR MARION JUNCTION AL,USGS-02428400
USGS-02427020,-87.2813932,32.27712327,"BOGUE CHITTO CREEK AT CO RD 115 BELOW ORRVILLE, AL",USGS-02428400
USGS-02427250,-87.0683313,31.99629727,"PINE BARREN CREEK NEAR SNOW HILL, AL.",USGS-02428400
USGS-02428400,-87.550548,31.61515849,ALABAMA RIVER AT CLAIBORNE L&D NEAR MONROEVILLE,USGS-02428400
USGS-02429000,-87.351673,31.5626977,LIMESTONE CREEK NEAR MONROEVILLE AL,USGS-02429000
USGS-02430680,-88.5772222,34.45277778,"TWENTYMILE CREEK NR GUNTOWN, MS",USGS-02469761
USGS-02431000,-88.4452778,34.265,"TOMBIGBEE RIVER NR FULTON, MS",USGS-02469761
USGS-02432500,-88.2716667,34.23916667,"BULL MOUNTAIN CREEK AT TREMONT, MS",USGS-02469761
USGS-02433496,-88.49138889,34.00944444,"TENN-TOM WATERWAY BL AMORY L&D AT AMORY, MS",USGS-02469761
USGS-02435020,-88.6958333,34.23555556,"TOWN CREEK AT EASON BOULEVARD AT TUPELO, MS",USGS-02469761
USGS-02436500,-88.6280556,34.05916667,"TOWN CREEK NR NETTLETON, MS",USGS-02469761
USGS-02437100,-88.52,33.83,"TOMBIGBEE RIVER AT ABERDEEN LOCK AND DAM, MS",USGS-02469761
USGS-02438000,-87.9894765,34.10621294,BUTTAHATCHEE RIVER BELOW HAMILTON AL,USGS-02469761
